,cue,R1,frec,frec_cue,ratio,frec_R1,cue_norm,l_cue,l_r1
997,that,this,50,97,0.3333333333333333,150,0.5154639175257731,4,4
998,select,choose,50,95,0.18726591760299627,267,0.5263157894736842,6,6
1003,concerned,worried,49,99,0.3006134969325153,163,0.494949494949495,9,7
1012,toe,foot,49,98,0.10698689956331878,458,0.5,3,4
1014,shingle,roof,49,88,0.1975806451612903,248,0.5568181818181818,7,4
1015,conjoined,twins,49,94,0.3983739837398374,123,0.5212765957446809,9,5
1019,pepper,salt,49,99,0.11161731207289294,439,0.494949494949495,6,4
1022,insulin,diabetes,49,98,0.7903225806451613,62,0.5,7,8
1023,prepared,ready,49,100,0.22072072072072071,222,0.49,8,5
1024,prawn,shrimp,49,99,0.3951612903225806,124,0.494949494949495,5,6
1025,done,finished,49,77,0.19291338582677164,254,0.6363636363636364,4,8
1026,listen,hear,49,100,0.3769230769230769,130,0.49,6,4
1027,buckle,belt,49,98,0.21120689655172414,232,0.5,6,4
1031,blot,ink,49,93,0.23557692307692307,208,0.5268817204301075,4,3
1034,dill,pickle,49,92,0.4666666666666667,105,0.532608695652174,4,6
1038,iguana,lizard,49,95,0.18352059925093633,267,0.5157894736842106,6,6
1040,occasional,sometimes,49,100,0.2648648648648649,185,0.49,10,9
1042,barter,trade,49,92,0.21212121212121213,231,0.532608695652174,6,5
1043,courageous,brave,49,99,0.10144927536231885,483,0.494949494949495,10,5
1046,dusk,dawn,49,97,0.4537037037037037,108,0.5051546391752577,4,4
1048,pursue,chase,49,100,0.2916666666666667,168,0.49,6,5
1051,batman,robin,49,100,0.494949494949495,99,0.49,6,5
1052,hurl,throw,49,97,0.12342569269521411,397,0.5051546391752577,4,5
1056,avenue,street,49,99,0.1016597510373444,482,0.494949494949495,6,6
1058,waddle,duck,49,87,0.13031914893617022,376,0.5632183908045977,6,4
1062,pins,needles,49,99,0.46226415094339623,106,0.494949494949495,4,7
1063,reaper,grim,49,95,0.6282051282051282,78,0.5157894736842106,6,4
1068,jogging,running,49,99,0.16896551724137931,290,0.494949494949495,7,7
1072,tusk,elephant,49,97,0.1436950146627566,341,0.5051546391752577,4,8
1074,almonds,nuts,49,100,0.18081180811808117,271,0.49,7,4
1077,equivalent,equal,49,99,0.22580645161290322,217,0.494949494949495,10,5
1078,rake,leaves,49,94,0.19140625,256,0.5212765957446809,4,6
1081,obstruct,block,48,96,0.1839080459770115,261,0.5,8,5
1082,bro,brother,48,98,0.11970074812967581,401,0.4897959183673469,3,7
1083,sphinx,egypt,48,97,0.13186813186813187,364,0.4948453608247423,6,5
1085,thesaurus,dictionary,48,98,0.21238938053097345,226,0.4897959183673469,9,10
1086,chopper,helicopter,48,99,0.4897959183673469,98,0.48484848484848486,7,10
1088,gin,tonic,48,98,0.7868852459016393,61,0.4897959183673469,3,5
1094,saltine,cracker,48,75,0.4897959183673469,98,0.64,7,7
1095,proton,neutron,48,96,0.6233766233766234,77,0.5,6,7
1100,billy,goat,48,90,0.3310344827586207,145,0.5333333333333333,5,4
1101,center,middle,48,99,0.12276214833759591,391,0.48484848484848486,6,6
1102,dad,father,48,99,0.11009174311926606,436,0.48484848484848486,3,6
1103,spool,thread,48,92,0.2727272727272727,176,0.5217391304347826,5,6
1106,ebola,virus,48,84,0.2711864406779661,177,0.5714285714285714,5,5
1112,leo,lion,48,99,0.11793611793611794,407,0.48484848484848486,3,4
1113,crisps,chips,48,99,0.15946843853820597,301,0.48484848484848486,6,5
1115,venice,italy,48,99,0.21052631578947367,228,0.48484848484848486,6,5
1116,leukemia,cancer,48,100,0.11428571428571428,420,0.48,8,6
1118,input,output,48,98,0.8571428571428571,56,0.4897959183673469,5,6
1122,albert,einstein,48,100,0.3157894736842105,152,0.48,6,8
1124,confound,confuse,48,93,0.2222222222222222,216,0.5161290322580645,8,7
1128,pondering,thinking,48,98,0.12121212121212122,396,0.4897959183673469,9,8
1131,laborer,worker,48,97,0.11910669975186104,403,0.4948453608247423,7,6
1136,weeping,crying,48,99,0.23529411764705882,204,0.48484848484848486,7,6
1139,worth,value,48,99,0.20512820512820512,234,0.48484848484848486,5,5
1140,hide,seek,48,99,0.3356643356643357,143,0.48484848484848486,4,4
1141,objects,things,48,100,0.16901408450704225,284,0.48,7,6
1142,hooker,prostitute,48,100,0.22325581395348837,215,0.48,6,10
1147,north,south,48,100,0.26666666666666666,180,0.48,5,5
1149,retain,keep,48,98,0.1348314606741573,356,0.4897959183673469,6,4
1151,drape,curtain,48,96,0.48484848484848486,99,0.5,5,7
1154,images,pictures,48,100,0.25,192,0.48,6,8
1157,rehearse,practice,47,97,0.27167630057803466,173,0.4845360824742268,8,8
1161,nerd,geek,47,99,0.3790322580645161,124,0.47474747474747475,4,4
1162,stubble,beard,47,89,0.13055555555555556,360,0.5280898876404494,7,5
1163,cuticle,nail,47,93,0.16549295774647887,284,0.5053763440860215,7,4
1165,pail,bucket,47,83,0.3983050847457627,118,0.5662650602409639,4,6
1166,veranda,porch,47,95,0.36153846153846153,130,0.49473684210526314,7,5
1167,bones,skeleton,47,100,0.47959183673469385,98,0.47,5,8
1174,overcast,cloudy,47,96,0.32413793103448274,145,0.4895833333333333,8,6
1176,trampoline,jump,47,98,0.10307017543859649,456,0.47959183673469385,10,4
1177,rob,steal,47,100,0.11298076923076923,416,0.47,3,5
1181,sharpen,pencil,47,99,0.11491442542787286,409,0.47474747474747475,7,6
1185,ballot,vote,47,99,0.24867724867724866,189,0.47474747474747475,6,4
1190,cosmetics,makeup,47,100,0.16666666666666666,282,0.47,9,6
1192,scratch,itch,47,98,0.31125827814569534,151,0.47959183673469385,7,4
1196,arm,leg,47,99,0.1227154046997389,383,0.47474747474747475,3,3
1199,west,east,47,100,0.41964285714285715,112,0.47,4,4
1200,convent,nun,47,94,0.3219178082191781,146,0.5,7,3
1206,skeleton,bones,47,98,0.2,235,0.47959183673469385,8,5
1208,pivot,turn,47,96,0.12737127371273713,369,0.4895833333333333,5,4
1209,tug,pull,47,98,0.12771739130434784,368,0.47959183673469385,3,4
1212,construct,build,47,99,0.16607773851590105,283,0.47474747474747475,9,5
1214,south,north,47,100,0.21559633027522937,218,0.47,5,5
1217,thigh,leg,47,97,0.1227154046997389,383,0.4845360824742268,5,3
1221,lincoln,president,47,98,0.10329670329670329,455,0.47959183673469385,7,9
1222,below,under,47,99,0.16376306620209058,287,0.47474747474747475,5,5
1224,frequent,often,47,99,0.16376306620209058,287,0.47474747474747475,8,5
1225,thorn,rose,47,100,0.1950207468879668,241,0.47,5,4
1226,clutter,mess,47,97,0.12634408602150538,372,0.4845360824742268,7,4
1228,collision,crash,47,100,0.146875,320,0.47,9,5
1229,sick,ill,47,100,0.12401055408970976,379,0.47,4,3
1230,bicep,muscle,47,98,0.1298342541436464,362,0.47959183673469385,5,6
1231,billiards,pool,47,98,0.13165266106442577,357,0.47959183673469385,9,4
1233,ozone,layer,47,97,0.5465116279069767,86,0.4845360824742268,5,5
1235,acoustic,guitar,47,99,0.16095890410958905,292,0.47474747474747475,8,6
1236,crawly,creepy,47,92,0.2781065088757396,169,0.5108695652173914,6,6
1237,meander,wander,47,93,0.3219178082191781,146,0.5053763440860215,7,6
1238,groan,moan,47,97,0.5164835164835165,91,0.4845360824742268,5,4
1239,gulp,swallow,47,97,0.46534653465346537,101,0.4845360824742268,4,7
1241,median,middle,47,97,0.12020460358056266,391,0.4845360824742268,6,6
1242,uninterested,bored,47,97,0.27167630057803466,173,0.4845360824742268,12,5
1247,obstinate,stubborn,46,81,0.2026431718061674,227,0.5679012345679012,9,8
1252,almost,nearly,46,100,0.5287356321839081,87,0.46,6,6
1253,parcel,package,46,95,0.26436781609195403,174,0.4842105263157895,6,7
1257,pyramid,egypt,46,100,0.12637362637362637,364,0.46,7,5
1258,crucifix,cross,46,100,0.17490494296577946,263,0.46,8,5
1261,start,begin,46,100,0.2,230,0.46,5,5
1263,unsolved,mystery,46,100,0.18775510204081633,245,0.46,8,7
1269,guacamole,avocado,46,97,0.8846153846153846,52,0.4742268041237113,9,7
1270,hammer,nail,46,100,0.1619718309859155,284,0.46,6,4
1273,harpoon,whale,46,97,0.24210526315789474,190,0.4742268041237113,7,5
1278,dashing,handsome,46,97,0.3026315789473684,152,0.4742268041237113,7,8
1279,synopsis,summary,46,94,0.42990654205607476,107,0.48936170212765956,8,7
1281,exact,precise,46,100,0.24083769633507854,191,0.46,5,7
1284,boast,brag,46,93,0.4791666666666667,96,0.4946236559139785,5,4
1286,chlorine,pool,46,97,0.12885154061624648,357,0.4742268041237113,8,4
1287,vehicles,cars,46,98,0.11528822055137844,399,0.46938775510204084,8,4
1289,willing,able,46,99,0.1411042944785276,326,0.46464646464646464,7,4
1293,exclaim,shout,46,96,0.19827586206896552,232,0.4791666666666667,7,5
1294,exhale,breathe,46,98,0.1464968152866242,314,0.46938775510204084,6,7
1295,famine,hunger,46,99,0.1803921568627451,255,0.46464646464646464,6,6
1296,zit,pimple,46,95,0.41818181818181815,110,0.4842105263157895,3,6
1299,saloon,bar,46,97,0.10267857142857142,448,0.4742268041237113,6,3
1301,cuckoo,clock,46,96,0.12266666666666666,375,0.4791666666666667,6,5
1303,bolts,nuts,46,100,0.16974169741697417,271,0.46,5,4
1307,chewing,gum,46,100,0.22115384615384615,208,0.46,7,3
1308,lightheaded,dizzy,46,96,0.2754491017964072,167,0.4791666666666667,11,5
1311,whom,who,46,99,0.2929936305732484,157,0.46464646464646464,4,3
1313,mall,shopping,46,98,0.12432432432432433,370,0.46938775510204084,4,8
1320,permit,allow,46,100,0.2119815668202765,217,0.46,6,5
1321,pensive,thoughtful,46,87,0.19166666666666668,240,0.5287356321839081,7,10
1323,pecan,nut,46,96,0.1050228310502283,438,0.4791666666666667,5,3
1324,answers,questions,46,99,0.4144144144144144,111,0.46464646464646464,7,9
1325,animation,cartoon,46,100,0.19491525423728814,236,0.46,9,7
1326,need,want,46,100,0.1029082774049217,447,0.46,4,4
1327,slipped,fell,46,100,0.7419354838709677,62,0.46,7,4
1333,scotch,whiskey,46,99,0.1908713692946058,241,0.46464646464646464,6,7
1337,rug,carpet,46,99,0.30666666666666664,150,0.46464646464646464,3,6
1338,indigenous,native,46,98,0.19574468085106383,235,0.46938775510204084,10,6
1340,jingle,bells,46,100,0.42592592592592593,108,0.46,6,5
1346,searching,looking,46,100,0.23469387755102042,196,0.46,9,7
1347,uncoordinated,clumsy,46,100,0.25,184,0.46,13,6
1350,resign,quit,45,99,0.28846153846153844,156,0.45454545454545453,6,4
1352,rung,ladder,45,94,0.3629032258064516,124,0.4787234042553192,4,6
1355,paste,glue,45,99,0.19230769230769232,234,0.45454545454545453,5,4
1356,reap,sow,45,90,0.5921052631578947,76,0.5,4,3
1357,paprika,spice,45,97,0.10250569476082004,439,0.4639175257731959,7,5
1367,thrilled,excited,45,99,0.21844660194174756,206,0.45454545454545453,8,7
1369,quantity,amount,45,99,0.2631578947368421,171,0.45454545454545453,8,6
1370,quantum,physics,45,94,0.15463917525773196,291,0.4787234042553192,7,7
1373,knapsack,backpack,45,87,0.30201342281879195,149,0.5172413793103449,8,8
1379,headstone,grave,45,92,0.21226415094339623,212,0.4891304347826087,9,5
1381,donald,trump,45,100,0.2848101265822785,158,0.45,6,5
1383,spreadsheet,excel,45,97,0.3435114503816794,131,0.4639175257731959,11,5
1385,sleuth,detective,45,90,0.1875,240,0.5,6,9
1387,broom,sweep,45,100,0.3629032258064516,124,0.45,5,5
1388,unsuccessful,failure,45,100,0.20179372197309417,223,0.45,12,7
1391,anti,against,45,98,0.1111111111111111,405,0.45918367346938777,4,7
1392,flawless,perfect,45,100,0.140625,320,0.45,8,7
1393,flavor,taste,45,100,0.14802631578947367,304,0.45,6,5
1394,feral,wild,45,96,0.11083743842364532,406,0.46875,5,4
1395,hula,hoop,45,92,0.6338028169014085,71,0.4891304347826087,4,4
1396,massive,huge,45,100,0.11780104712041885,382,0.45,7,4
1401,jobless,unemployed,45,100,0.5769230769230769,78,0.45,7,10
1403,twig,branch,45,99,0.41284403669724773,109,0.45454545454545453,4,6
1404,item,thing,45,100,0.13432835820895522,335,0.45,4,5
1406,backbone,spine,45,99,0.5,90,0.45454545454545453,8,5
1411,uncommon,rare,45,99,0.1717557251908397,262,0.45454545454545453,8,4
1414,sonnet,poem,45,99,0.18442622950819673,244,0.45454545454545453,6,4
1424,shall,will,45,97,0.18828451882845187,239,0.4639175257731959,5,4
1425,nor,neither,45,94,0.6081081081081081,74,0.4787234042553192,3,7
1426,options,choices,45,100,0.4891304347826087,92,0.45,7,7
1428,opener,can,45,100,0.12396694214876033,363,0.45,6,3
1429,alright,okay,45,100,0.1308139534883721,344,0.45,7,4
1430,noun,verb,45,99,0.2903225806451613,155,0.45454545454545453,4,4
1431,vengeance,revenge,45,100,0.18828451882845187,239,0.45,9,7
1432,eleven,twelve,45,99,0.35714285714285715,126,0.45454545454545453,6,6
1434,nutmeg,spice,45,97,0.10250569476082004,439,0.4639175257731959,6,5
1439,outback,australia,45,95,0.10321100917431193,436,0.47368421052631576,7,9
1443,neither,nor,45,96,0.7758620689655172,58,0.46875,7,3
1444,fascinating,interesting,45,100,0.17716535433070865,254,0.45,11,11
1450,disorganized,messy,44,100,0.12256267409470752,359,0.44,12,5
1454,immense,huge,44,99,0.11518324607329843,382,0.4444444444444444,7,4
1455,presume,assume,44,98,0.43137254901960786,102,0.4489795918367347,7,6
1456,tin,can,44,100,0.12121212121212122,363,0.44,3,3
1457,porpoise,dolphin,44,84,0.3188405797101449,138,0.5238095238095238,8,7
1458,google,search,44,100,0.1461794019933555,301,0.44,6,6
1460,boys,girls,44,99,0.11518324607329843,382,0.4444444444444444,4,5
1463,inbox,email,44,100,0.18723404255319148,235,0.44,5,5
1464,omega,alpha,44,98,0.411214953271028,107,0.4489795918367347,5,5
1465,rival,enemy,44,100,0.10653753026634383,413,0.44,5,5
1467,soda,pop,44,100,0.10837438423645321,406,0.44,4,3
1470,virtual,reality,44,98,0.4074074074074074,108,0.4489795918367347,7,7
1471,deputy,sheriff,44,95,0.7333333333333333,60,0.4631578947368421,6,7
1473,wicker,basket,44,90,0.2603550295857988,169,0.4888888888888889,6,6
1476,dante,inferno,44,98,0.7213114754098361,61,0.4489795918367347,5,7
1479,crocodile,alligator,44,100,0.6567164179104478,67,0.44,9,9
1481,bendable,flexible,44,98,0.19130434782608696,230,0.4489795918367347,8,8
1482,states,united,44,97,0.4489795918367347,98,0.4536082474226804,6,6
1483,fragment,piece,44,99,0.16730038022813687,263,0.4444444444444444,8,5
1484,cartography,maps,44,92,0.4731182795698925,93,0.4782608695652174,11,4
1485,fortress,castle,44,100,0.15120274914089346,291,0.44,8,6
1487,thermometer,temperature,44,98,0.21052631578947367,209,0.4489795918367347,11,11
1489,cultivate,grow,44,97,0.14521452145214522,303,0.4536082474226804,9,4
1492,cyborg,robot,44,94,0.22448979591836735,196,0.46808510638297873,6,5
1493,here,there,44,100,0.19383259911894274,227,0.44,4,5
1496,ovation,standing,44,95,0.39285714285714285,112,0.4631578947368421,7,8
1497,regal,royal,44,92,0.2037037037037037,216,0.4782608695652174,5,5
1498,hugs,kisses,44,97,0.7457627118644068,59,0.4536082474226804,4,6
1511,sister,brother,44,100,0.10972568578553615,401,0.44,6,7
1513,annihilate,destroy,44,96,0.102803738317757,428,0.4583333333333333,10,7
1516,lock,key,44,100,0.15658362989323843,281,0.44,4,3
1520,pedal,bike,44,99,0.1116751269035533,394,0.4444444444444444,5,4
1521,monday,tuesday,44,98,0.5176470588235295,85,0.4489795918367347,6,7
1525,nearly,almost,44,98,0.2894736842105263,152,0.4489795918367347,6,6
1526,tremor,shake,44,100,0.12222222222222222,360,0.44,6,5
1527,analog,digital,44,98,0.5866666666666667,75,0.4489795918367347,6,7
1528,sine,cosine,44,87,0.8148148148148148,54,0.5057471264367817,4,6
1529,lend,borrow,44,100,0.44,100,0.44,4,6
1535,nipple,breast,44,97,0.14285714285714285,308,0.4536082474226804,6,6
1538,sensation,feeling,43,96,0.11977715877437325,359,0.4479166666666667,9,7
1539,niece,nephew,43,98,0.8113207547169812,53,0.4387755102040816,5,6
1542,within,inside,43,100,0.12797619047619047,336,0.43,6,6
1547,helium,balloon,43,100,0.22164948453608246,194,0.43,6,7
1550,comes,goes,43,99,0.7288135593220338,59,0.43434343434343436,5,4
1551,crafts,arts,43,97,0.24157303370786518,178,0.44329896907216493,6,4
1553,thrilling,exciting,43,98,0.26380368098159507,163,0.4387755102040816,9,8
1554,squander,waste,43,88,0.1264705882352941,340,0.48863636363636365,8,5
1557,wailing,crying,43,98,0.2107843137254902,204,0.4387755102040816,7,6
1558,racket,tennis,43,99,0.17479674796747968,246,0.43434343434343436,6,6
1559,gherkins,pickles,43,80,0.6231884057971014,69,0.5375,8,7
1563,toes,feet,43,100,0.11053984575835475,389,0.43,4,4
1564,croak,frog,43,93,0.12835820895522387,335,0.46236559139784944,5,4
1565,minus,plus,43,100,0.2182741116751269,197,0.43,5,4
1567,zest,lemon,43,98,0.18143459915611815,237,0.4387755102040816,4,5
1569,gorilla,ape,43,100,0.21182266009852216,203,0.43,7,3
1570,wishful,thinking,43,99,0.10858585858585859,396,0.43434343434343436,7,8
1571,sandpaper,rough,43,99,0.11375661375661375,378,0.43434343434343436,9,5
1572,periscope,submarine,43,92,0.2721518987341772,158,0.4673913043478261,9,9
1573,mow,lawn,43,87,0.24571428571428572,175,0.4942528735632184,3,4
1575,mule,donkey,43,98,0.30714285714285716,140,0.4387755102040816,4,6
1578,mutton,lamb,43,95,0.25903614457831325,166,0.45263157894736844,6,4
1580,there,here,43,100,0.13230769230769232,325,0.43,5,4
1583,pupil,student,43,99,0.11168831168831168,385,0.43434343434343436,5,7
1584,portland,oregon,43,93,0.6323529411764706,68,0.46236559139784944,8,6
1586,utensil,fork,43,100,0.18859649122807018,228,0.43,7,4
1588,crevice,crack,43,97,0.24293785310734464,177,0.44329896907216493,7,5
1591,touch,feel,43,99,0.22994652406417113,187,0.43434343434343436,5,4
1592,indoors,outdoors,43,100,0.30714285714285716,140,0.43,7,8
1593,sly,fox,43,98,0.25,172,0.4387755102040816,3,3
1598,victor,winner,43,96,0.14098360655737704,305,0.4479166666666667,6,6
1599,inside,outside,43,100,0.1246376811594203,345,0.43,6,7
1600,sumo,wrestler,43,99,0.86,50,0.43434343434343436,4,8
1601,declaration,independence,43,100,0.4673913043478261,92,0.43,11,12
1602,cog,wheel,43,85,0.11053984575835475,389,0.5058823529411764,3,5
1603,kinetic,energy,43,96,0.11497326203208556,374,0.4479166666666667,7,6
1607,tent,camping,43,100,0.2905405405405405,148,0.43,4,7
1608,disregard,ignore,43,95,0.32575757575757575,132,0.45263157894736844,9,6
1613,kosher,jewish,43,97,0.1365079365079365,315,0.44329896907216493,6,6
1614,aerosol,spray,43,98,0.3706896551724138,116,0.4387755102040816,7,5
1618,illicit,illegal,43,95,0.1423841059602649,302,0.45263157894736844,7,7
1620,adversary,enemy,43,91,0.10411622276029056,413,0.4725274725274725,9,5
1622,versus,against,43,100,0.10617283950617284,405,0.43,6,7
1625,plead,beg,43,99,0.39814814814814814,108,0.43434343434343436,5,3
1627,son,daughter,43,100,0.42574257425742573,101,0.43,3,8
1628,largest,biggest,43,99,0.6142857142857143,70,0.43434343434343436,7,7
1631,rite,passage,42,94,0.5,84,0.44680851063829785,4,7
1633,pebbles,stones,42,99,0.22340425531914893,188,0.42424242424242425,7,6
1635,ramen,noodles,42,85,0.336,125,0.49411764705882355,5,7
1641,breakable,fragile,42,100,0.3111111111111111,135,0.42,9,7
1642,digit,finger,42,99,0.10319410319410319,407,0.42424242424242425,5,6
1643,alps,mountains,42,98,0.17647058823529413,238,0.42857142857142855,4,9
1649,superhero,superman,42,100,0.4329896907216495,97,0.42,9,8
1658,miami,florida,42,100,0.24705882352941178,170,0.42,5,7
1659,estimate,guess,42,98,0.14,300,0.42857142857142855,8,5
1663,damsel,distress,42,89,0.6086956521739131,69,0.47191011235955055,6,8
1667,worse,better,42,99,0.10687022900763359,393,0.42424242424242425,5,6
1668,book,read,42,100,0.1423728813559322,295,0.42,4,4
1674,taxi,cab,42,99,0.75,56,0.42424242424242425,4,3
1678,bits,pieces,42,99,0.3925233644859813,107,0.42424242424242425,4,6
1680,response,answer,42,97,0.1206896551724138,348,0.4329896907216495,8,6
1681,fag,cigarette,42,95,0.13291139240506328,316,0.4421052631578947,3,9
1682,wag,tail,42,99,0.2485207100591716,169,0.42424242424242425,3,4
