,0
3534_13_1,0.1850726441550118
3543_13_1,0.1798231567859888
3550_13_1,0.23231594130177316
3557_13_1,0.19900931673851513
3561_13_1,0.30832570847345314
3565_13_1,0.14216770327711312
3569_13_1,0.1657180615706123
3573_13_1,0.10211194517989225
3582_13_1,0.1921518838641251
3587_13_1,0.14228412809871627
3594_13_1,0.2178385313862784
3601_13_1,0.11845817797076709
3604_13_1,0.09681590087595658
3608_13_1,0.16586378933666174
3618_13_1,0.20141461499027963
3626_13_1,0.19153504706630164
3631_13_1,0.13315414476347542
3638_13_1,0.18898033251464053
3644_13_1,0.16601903658281253
3651_13_1,0.26419779607463884
3656_13_1,0.16217919830733196
3661_13_1,0.15789105023835204
3668_13_1,0.19493761235029283
3674_13_1,0.15556458554282385
3685_13_1,0.23287296031524055
3689_13_1,0.19686389612330998
3698_13_1,0.2188028555832962
3705_13_1,0.20881313488221934
3710_13_1,0.12394760050733297
3715_13_1,0.1977306897465129
3722_13_1,0.17934860075404302
3726_13_1,0.14410319233076985
3732_13_1,0.11755045161403989
3736_13_1,0.25702627154840557
3741_13_1,0.14145817737665062
3750_13_1,0.19765009455046242
3753_13_1,0.17050212999919395
3757_13_1,0.15566509629340455
3764_13_1,0.1518134707148389
3772_13_1,0.1892296629171429
3776_13_1,0.18559223843191971
3782_13_1,0.13820654047060205
3789_13_1,0.12422664008077829
3794_13_1,0.1276018536532677
3800_13_1,0.14597312246111935
3807_13_1,0.15050414579959023
3813_13_1,0.20305304392662374
3817_13_1,0.19762212726267242
3823_13_1,0.1469770589868838
3833_13_1,0.26059942163370864
3840_13_1,0.18756653159173706
3843_13_1,0.18291982781577446
3847_13_1,0.16486612638027567
3856_13_1,0.1558446072046345
3866_13_1,0.15872682045378264
3871_13_1,0.18730522471311792
3877_13_1,0.11039094361293472
3881_13_1,0.14013381703713468
3887_13_1,0.17150566086909833
3891_13_1,0.1688837292851394
3897_13_1,0.10690129798298843
3905_13_1,0.18763879773881065
3909_13_1,0.20584567037451065
3915_13_1,0.18653135279890845
3923_13_1,0.17891946786082485
3929_13_1,0.20784771308592667
3933_13_1,0.1983353557681589
3937_13_1,0.20254369623872792
3947_13_1,0.17014982656297717
3950_13_1,0.1369512542287211
3953_13_1,0.11908560305313166
3958_13_1,0.1680383636412705
3965_13_1,0.3388597327727092
3971_13_1,0.16888883416222883
3975_13_1,0.16037775817436295
3979_13_1,0.21293357097751553
3982_13_1,0.17950978921829733
3990_13_1,0.12411994206468366
3995_13_1,0.18510561875258252
3998_13_1,0.13614303541579592
4002_13_1,0.1745683092868182
4005_13_1,0.1851681129904844
4009_13_1,0.16578400434460666
4013_13_1,0.2592128317991474
4019_13_1,0.20908137938733773
4023_13_1,0.23548909840507914
4026_13_1,0.27240736350829176
4030_13_1,0.24521426351344308
4037_13_1,0.21133714125832784
4046_13_1,0.44808047664210093
4053_13_1,0.47039972253984974
4064_13_1,0.20026463630924857
4068_13_1,0.1345893664921405
4076_13_1,0.2097336386076758
4082_13_1,0.2782910094206276
4086_13_1,0.26446449440738307
4090_13_1,0.2138989673113374
4094_13_1,0.21941707170917085
4098_13_1,0.17696538235057774
4101_13_1,0.19233519404816815
4105_13_1,0.18047534271752966
4109_13_1,0.16083022066335315
4113_13_1,0.1737479399998595
4118_13_1,0.12222517181517036
4126_13_1,0.22921459876256434
4132_13_1,0.21401336575966234
4136_13_1,0.20243312787143602
4144_13_1,0.2126684785299084
4148_13_1,0.17120378895172908
4154_13_1,0.23296653133215156
4159_13_1,0.17899937248578093
4162_13_1,0.14365229718497408
4172_13_1,0.2259454430154638
4177_13_1,0.21458849237295535
4182_13_1,0.16518002831929496
4185_13_1,0.16355758374438895
4189_13_1,0.1639779842237732
4192_13_1,0.12181085028504535
4196_13_1,0.1557253337098494
4199_13_1,0.1435859300011393
4202_13_1,0.13785652971829276
4209_13_1,0.1349854796220922
4215_13_1,0.12698032409741197
4218_13_1,0.1302534479838055
4222_13_1,0.16198530858596943
4226_13_1,0.14012254785089226
4230_13_1,0.1499455812438378
4235_13_1,0.12220349659746489
4242_13_1,0.15685391663591858
4249_13_1,0.18279082304221836
4256_13_1,0.11257557162099976
4260_13_1,0.12379500955682823
4267_13_1,0.23493852349336347
4275_13_1,0.14035656476857258
4280_13_1,0.18342915644823227
4284_13_1,0.20692753928990917
4293_13_1,0.23626721785397203
4300_13_1,0.25626401542590077
4304_13_1,0.17270443829645168
4310_13_1,0.1672855444888963
4318_13_1,0.15423101071856288
4322_13_1,0.14212022007677036
4327_13_1,0.18814440845729563
4334_13_1,0.181534102343454
4338_13_1,0.19099989831164257
4341_13_1,0.17961969627241126
4350_13_1,0.21931393666124055
4355_13_1,0.248705469528429
4358_13_1,0.222144052357949
4367_13_1,0.25204650484412267
4374_13_1,0.15534959089935896
4381_13_1,0.14394171070825815
4385_13_1,0.23136598262121477
4390_13_1,0.2049585433849734
4394_13_1,0.10240226653877449
4398_13_1,0.17316466891122737
4401_13_1,0.18031753132243175
4405_13_1,0.1609339957206111
4413_13_1,0.24886265207259678
4422_13_1,0.26496808213581846
4425_13_1,0.1984575138131385
4429_13_1,0.19638948740829404
4432_13_1,0.14081964264888722
4437_13_1,0.21758116844334904
4442_13_1,0.20334489575792966
4445_13_1,0.15817366320867454
4448_13_1,0.15323304947785618
4451_13_1,0.15177426105873174
4454_13_1,0.159702970693773
4458_13_1,0.1773032287726548
4464_13_1,0.22384833616751848
4468_13_1,0.21437859038696502
4475_13_1,0.14758283787523832
4478_13_1,0.16566560124331808
4485_13_1,0.16195264095375048
4495_13_1,0.23286196780935176
4500_13_1,0.2219512341990352
4504_13_1,0.1713660097380721
4508_13_1,0.17511595362721125
4510_13_1,0.17435708097409333
4517_13_1,0.17558069263497486
4523_13_1,0.22369181688823006
4530_13_1,0.14771361221196685
4534_13_1,0.1667790620214326
4537_13_1,0.16163440158298753
4541_13_1,0.18898077271858219
4545_13_1,0.1346586365969121
4550_13_1,0.21625543171807612
4554_13_1,0.2340543151917816
4561_13_1,0.1951692580892184
4565_13_1,0.1505288850552829
4572_13_1,0.19886530349724002
4580_13_1,0.20291599887870176
4590_13_1,0.11833877515153397
4593_13_1,0.14788099724861378
4597_13_1,0.15110832230938068
4600_13_1,0.17150005288514927
4603_13_1,0.14156337286366757
4611_13_1,0.1567224320518312
4617_13_1,0.21124801363054216
4624_13_1,0.1907516770146613
4626_13_1,0.1794615739461628
4634_13_1,0.16799958634929768
4638_13_1,0.20310550007770947
4643_13_1,0.1534832035502529
4648_13_1,0.16535367959534286
4651_13_1,0.11533257834592418
4655_13_1,0.12060974387937934
4658_13_1,0.16465726822000534
4661_13_1,0.17299677801965452
4665_13_1,0.1812133964514646
4669_13_1,0.13149832883177004
4675_13_1,0.16203729381088272
4683_13_1,0.14317620968625358
4687_13_1,0.16909771638072008
4693_13_1,0.21105109621509785
4697_13_1,0.18487750659122967
4701_13_1,0.15211945118579062
4704_13_1,0.13333986482101962
4711_13_1,0.27053342767523625
4716_13_1,0.19600069553791322
4721_13_1,0.19531442161677864
4725_13_1,0.10915198389449408
4728_13_1,0.17256926480731344
4732_13_1,0.19325475454699909
4739_13_1,0.24632288367026522
4744_13_1,0.19114035654526879
4750_13_1,0.14166393064804342
4754_13_1,0.13698832823968848
4760_13_1,0.22359260358562727
4765_13_1,0.2180450309809101
4772_13_1,0.2006030455110391
4776_13_1,0.18670175679535247
4780_13_1,0.2325390978813195
4787_13_1,0.15858055900731366
4794_13_1,0.14061966837245365
4797_13_1,0.16597100004210955
4801_13_1,0.20454364339392608
4810_13_1,0.2394261035321336
4815_13_1,0.19195498400623182
4818_13_1,0.24437043169164582
4822_13_1,0.17329287857508718
4826_13_1,0.18174824250302826
4829_13_1,0.21321601787355016
4836_13_1,0.16814329545618562
4841_13_1,0.19702237557911925
4846_13_1,0.13734498787185165
4850_13_1,0.1718649101969346
4853_13_1,0.18723314920965606
4858_13_1,0.17683651759838961
4862_13_1,0.1648166297835015
4868_13_1,0.22074725306077628
4873_13_1,0.250844996106717
4875_13_1,0.2523155813701587
4880_13_1,0.19976861479138336
4884_13_1,0.12759090820967883
4888_13_1,0.19269216897185334
4894_13_1,0.21280564365021643
4901_13_1,0.1901967770910092
4905_13_1,0.19770772683884458
4909_13_1,0.19937113650352326
4917_13_1,0.17178433278958993
4922_13_1,0.21398485101592193
4928_13_1,0.14647975862362805
4933_13_1,0.1666378625047029
4936_13_1,0.17304801590893146
4944_13_1,0.24211044331894715
4958_13_1,0.20374540828765714
4968_13_1,0.2506518565839985
4974_13_1,0.16400917845748136
4979_13_1,0.25840842504630535
4983_13_1,0.21018921972356513
4987_13_1,0.1370716156061242
4992_13_1,0.14161361137557607
4998_13_1,0.17333232085477546
5002_13_1,0.15528097367168525
5005_13_1,0.15886750781819028
5011_13_1,0.1666503204831767
5016_13_1,0.12322390778586208
5021_13_1,0.13695716936406016
5028_13_1,0.12494331420321751
5032_13_1,0.14402714564945748
5036_13_1,0.1800147999682288
5048_13_1,0.14720706215429602
5054_13_1,0.1423783700458445
5058_13_1,0.15164335973628607
5061_13_1,0.1483460233664997
5064_13_1,0.15788310973249103
5068_13_1,0.23273002306484467
5073_13_1,0.13052153779540615
5078_13_1,0.18884314120110096
5083_13_1,0.298618310832742
5088_13_1,0.16428339936485378
5092_13_1,0.16197175036925285
5098_13_1,0.19142577869182384
5102_13_1,0.15723411668387094
5106_13_1,0.2027544625707601
5110_13_1,0.13528346525742727
5118_13_1,0.14097898241244275
5123_13_1,0.22427344893807247
5130_13_1,0.17718032661540414
5134_13_1,0.14591753180494796
5140_13_1,0.1419034008999891
5145_13_1,0.1907320733428711
5155_13_1,0.17284252947210857
5162_13_1,0.1701358334944963
5165_13_1,0.14562865186356183
5169_13_1,0.16561524991153045
5173_13_1,0.18888089366878563
5179_13_1,0.17538542194537657
5186_13_1,0.1470805295721903
5192_13_1,0.1703937532869977
5197_13_1,0.19161674914875115
5204_13_1,0.11552939894992423
5211_13_1,0.2245681802181139
5218_13_1,0.2503011558066359
5224_13_1,0.17615225721353545
5228_13_1,0.2031021447562096
5231_13_1,0.15157122149557495
5236_13_1,0.2169131568254573
5241_13_1,0.1715663983679284
5247_13_1,0.19221342210264772
5251_13_1,0.2140680822497379
5256_13_1,0.2544110324872084
5266_13_1,0.27554405773680846
5279_13_1,0.16189521851659955
5283_13_1,0.1880100337007353
5295_13_1,0.1979789611744623
5300_13_1,0.17883185873981755
5308_13_1,0.26722844938386037
5315_13_1,0.13770593293229785
5321_13_1,0.20771218081728166
5327_13_1,0.307558889570941
5337_13_1,0.1802403141847906
5342_13_1,0.24584518449730744
5346_13_1,0.16774104396048242
5353_13_1,0.21366536001635836
5362_13_1,0.2552094176819429
5366_13_1,0.19447128526311577
5369_13_1,0.18762292481938092
5377_13_1,0.22223949004755558
5382_13_1,0.11933928970488296
5385_13_1,0.09325665721433521
5393_13_1,0.21729942982399447
5400_13_1,0.151459243298285
5403_13_1,0.14131356896188918
5408_13_1,0.15720866249075907
5413_13_1,0.18061883731483855
5417_13_1,0.12989166777839795
5423_13_1,0.1466382080218611
5428_13_1,0.20066119458476314
5433_13_1,0.22319660734796273
5437_13_1,0.1917234302393701
5441_13_1,0.1531510993277558
5447_13_1,0.20646621389597222
5451_13_1,0.17865632020041153
5455_13_1,0.14106291835419907
5459_13_1,0.23596865153133417
5470_13_1,0.13658898961026134
5474_13_1,0.1455432838874622
5478_13_1,0.22526092208728857
5481_13_1,0.22443212960619063
5484_13_1,0.18189897926063153
5488_13_1,0.16669363538504883
5491_13_1,0.16456647576506733
5494_13_1,0.11829551232933158
5502_13_1,0.12744417012877335
5506_13_1,0.12058422530822539
5512_13_1,0.15482450119563276
5516_13_1,0.11834950624207687
5522_13_1,0.16363573062736622
5527_13_1,0.24559778263035498
5532_13_1,0.2958678800573739
5539_13_1,0.18278528695284665
5545_13_1,0.20611053437637805
5551_13_1,0.16395134292901348
5558_13_1,0.20705299989977755
5567_13_1,0.21652703532326004
5575_13_1,0.2119425807666625
5581_13_1,0.16759627183058812
5587_13_1,0.21487166041790678
5591_13_1,0.2537558590231008
5598_13_1,0.15887216807651594
5601_13_1,0.16458403713848035
5605_13_1,0.1749917869745324
5608_13_1,0.15739166306773772
5614_13_1,0.19110471984026992
5618_13_1,0.21477209629333804
5622_13_1,0.1691653838169806
5626_13_1,0.18775686297378238
5633_13_1,0.21846395115370082
5643_13_1,0.1649952362654762
5650_13_1,0.1351209684327988
5661_13_1,0.21392259296977728
5671_13_1,0.341792547488391
5683_13_1,0.1498964588298191
5688_13_1,0.1351366018493477
5693_13_1,0.1910603606952256
5699_13_1,0.20411305447966632
5705_13_1,0.16799115405437853
5710_13_1,0.16834847170450457
5712_13_1,0.16111314985914327
5717_13_1,0.15197095305405614
5725_13_1,0.13541988209271671
5728_13_1,0.17978675461806573
5736_13_1,0.19235324100769643
5740_13_1,0.16196907396486224
5748_13_1,0.16991903773090364
5758_13_1,0.11442162622907626
5765_13_1,0.16439915441241792
5769_13_1,0.13395616298022137
5775_13_1,0.20033193891030296
5779_13_1,0.17453398972196793
5786_13_1,0.18895703564725733
5793_13_1,0.1709946836252331
5798_13_1,0.1471520816375101
5803_13_1,0.15820270569491582
5807_13_1,0.16000631744028443
5811_13_1,0.22656618216845253
5819_13_1,0.16956905254020868
5822_13_1,0.15778849099981127
5828_13_1,0.17973167161591497
5834_13_1,0.1410840687755657
5839_13_1,0.1473134693785663
5845_13_1,0.28077032313507233
5851_13_1,0.19137365696398306
5854_13_1,0.19838097216857747
5864_13_1,0.18314179859244106
5872_13_1,0.24026548954681468
5879_13_1,0.12923873279948245
5884_13_1,0.13720454918183822
5889_13_1,0.18221662076267253
5895_13_1,0.1782688054577324
5902_13_1,0.12386182584263941
5906_13_1,0.18896407081791877
5909_13_1,0.23294994709753983
5913_13_1,0.11886292734634343
5917_13_1,0.13224881010460154
5923_13_1,0.16435766763081075
5928_13_1,0.1548944345257772
5931_13_1,0.12982030110490655
5935_13_1,0.12747334612518516
5945_13_1,0.23390861491599732
5953_13_1,0.2229102542633562
5960_13_1,0.1424556631422569
5966_13_1,0.11702172474986491
5970_13_1,0.15849692931069817
5975_13_1,0.17470184984385292
5982_13_1,0.18171853003811594
5987_13_1,0.1332996548163705
5990_13_1,0.1309693714258126
5995_13_1,0.19168621051627013
6002_13_1,0.14415249720268283
6006_13_1,0.12586392307607963
6010_13_1,0.15661415050850172
6015_13_1,0.12119686895750471
6019_13_1,0.20136266868208008
6031_13_1,0.13207162577968626
6035_13_1,0.1226560824373635
6039_13_1,0.12288429301955077
6047_13_1,0.1848200435880923
6052_13_1,0.22154369816705471
6056_13_1,0.199199830249613
6061_13_1,0.1747907053260009
6069_13_1,0.19750647488169842
6079_13_1,0.15121578429569546
6088_13_1,0.19076502725917868
6091_13_1,0.19448570564084153
6098_13_1,0.17879264756274815
6106_13_1,0.12000455919924263
6111_13_1,0.15493690035314028
6115_13_1,0.17633757006094933
6124_13_1,0.2256247900367956
6132_13_1,0.15669528920202452
6138_13_1,0.17053831996402188
6142_13_1,0.18451577368309188
6146_13_1,0.14177405377784746
6153_13_1,0.21748126014625038
6157_13_1,0.1777679293904139
6160_13_1,0.1351375984213375
6164_13_1,0.14680018793946306
6169_13_1,0.11916479715619897
6174_13_1,0.12528399115571737
6176_13_1,0.1249322833313294
6184_13_1,0.23118395728746768
6189_13_1,0.09832117236486158
6192_13_1,0.11606664890662283
6200_13_1,0.15677504187210659
6205_13_1,0.1924569772122624
6209_13_1,0.10436550483343446
6214_13_1,0.2502350377325419
6224_13_1,0.26737272430448544
6231_13_1,0.2900664226737822
6237_13_1,0.13584724354672267
6240_13_1,0.12244308862921623
6248_13_1,0.2092445219241182
6253_13_1,0.1785307035597866
6259_13_1,0.153351691967014
6266_13_1,0.1458641973553654
6270_13_1,0.13267497530262234
6274_13_1,0.13585394219533634
6278_13_1,0.14826386046346798
6281_13_1,0.14820654408025757
6289_13_1,0.19025695816133614
6297_13_1,0.19076223107216983
6301_13_1,0.15039135090837444
6307_13_1,0.16185558783099202
6317_13_1,0.1346677814433024
6323_13_1,0.1389277499444618
6330_13_1,0.11366049548044634
6333_13_1,0.1166234030816689
6340_13_1,0.22415235647668164
6345_13_1,0.17321675560615715
6354_13_1,0.12954394671432826
6362_13_1,0.22678717615764965
6369_13_1,0.13625590901063092
6373_13_1,0.24365895527515338
6378_13_1,0.15734577198796687
6384_13_1,0.17836200716229786
6391_13_1,0.20060747583294694
6401_13_1,0.15325375776646302
6405_13_1,0.17158692381985494
6415_13_1,0.1641902126200136
6428_13_1,0.289249236049761
6438_13_1,0.1718072211231481
6443_13_1,0.15858344631003582
6446_13_1,0.1736482473844621
6451_13_1,0.16983878794884932
6459_13_1,0.16426657861667385
6465_13_1,0.13548379066480684
6468_13_1,0.1440909587578142
6472_13_1,0.19299684024918204
6476_13_1,0.15698959540008472
6479_13_1,0.14085707567778621
6483_13_1,0.18282036408082278
6487_13_1,0.20389523274625737
6493_13_1,0.2700873018854058
6497_13_1,0.29847591160485276
6507_13_1,0.23654634514509407
6518_13_1,0.14483066892741564
6523_13_1,0.2513654685470541
6531_13_1,0.2890179709507617
6542_13_1,0.18601457563966917
6547_13_1,0.1519374188645483
6552_13_1,0.16648087358928532
6556_13_1,0.21509804394517715
6562_13_1,0.1799195509271453
6566_13_1,0.15923635082905643
6572_13_1,0.17827644665071235
6578_13_1,0.1748139620042342
6585_13_1,0.1653398112217231
6589_13_1,0.19170441718441636
6593_13_1,0.16284575682867944
6600_13_1,0.2331257037034898
6606_13_1,0.19515922196255192
6613_13_1,0.27477679548941764
6619_13_1,0.15506863305331414
6629_13_1,0.19011843422003033
6634_13_1,0.1402258642919401
6637_13_1,0.15864242313895824
6641_13_1,0.19536978291878332
6650_13_1,0.1377451404558757
6654_13_1,0.12084047920145431
6659_13_1,0.2644630355228609
6663_13_1,0.134944840392614
6671_13_1,0.2227551014789259
6682_13_1,0.13146165538800622
6689_13_1,0.19127159632295615
6697_13_1,0.15055152265897795
6703_13_1,0.1525304763086016
6709_13_1,0.26157908312954353
6713_13_1,0.22427709103163676
6719_13_1,0.1580258829777524
6725_13_1,0.1578978895341217
6729_13_1,0.11517633713963994
6733_13_1,0.12531682511474104
6739_13_1,0.16365202209617224
6743_13_1,0.18426703863230928
6748_13_1,0.10748812191643715
6754_13_1,0.23218637940469986
6763_13_1,0.17046678289487158
6766_13_1,0.1701396082816954
6771_13_1,0.18202763799472044
6777_13_1,0.18959569585264377
6781_13_1,0.10595140776171144
6784_13_1,0.16033055245183728
6791_13_1,0.2511846059228177
6797_13_1,0.14338167693805814
6801_13_1,0.1555676534482205
6810_13_1,0.21717209924427316
6815_13_1,0.17758448210610095
6820_13_1,0.12389112206935417
6826_13_1,0.16606281486546445
6834_13_1,0.14515831242060878
6839_13_1,0.14402593087858226
6843_13_1,0.13774553031897616
6847_13_1,0.1330351232411706
6853_13_1,0.10753028085695587
6858_13_1,0.16570835898937672
6862_13_1,0.17960797824200328
6868_13_1,0.14161992685089442
6872_13_1,0.13940714158345172
6881_13_1,0.16209521474341307
6885_13_1,0.1549837071786138
6889_13_1,0.18996004811593148
6896_13_1,0.24671555350545052
6903_13_1,0.13447125769591714
6912_13_1,0.26796130258434836
6917_13_1,0.24060884152748174
6926_13_1,0.13455921342908506
6933_13_1,0.18565889895474122
6944_13_1,0.2803755261699892
6948_13_1,0.14924408473537054
6952_13_1,0.1980306009049507
6957_13_1,0.23358868081087877
6964_13_1,0.2088587032616846
6970_13_1,0.23598582587816838
6974_13_1,0.12013941104905994
6978_13_1,0.1216117446512673
6984_13_1,0.10382559002037352
6991_13_1,0.2020500229760631
6995_13_1,0.1860707299311631
6998_13_1,0.17535082420575238
7005_13_1,0.1420855235278424
7009_13_1,0.21746191463071274
7015_13_1,0.2497465311987872
7021_13_1,0.31215282303826114
7026_13_1,0.14807394893814438
7032_13_1,0.1854807057247366
7037_13_1,0.14359909438913648
7044_13_1,0.18694449468574284
7050_13_1,0.20357644799992247
7054_13_1,0.10814183187620982
7058_13_1,0.1968813351403817
7068_13_1,0.117524890396552
7074_13_1,0.2324077538241593
7081_13_1,0.1703757427459418
7087_13_1,0.1680436970406018
7092_13_1,0.2371129166519058
7096_13_1,0.24592538736906397
7104_13_1,0.18115286931963104
7107_13_1,0.14787330991131106
7113_13_1,0.2072511689445351
7117_13_1,0.1929744786207498
7120_13_1,0.21434331999472214
7124_13_1,0.189152321680643
7131_13_1,0.20382043818109644
7134_13_1,0.2044103233467423
7138_13_1,0.20740705628750317
7144_13_1,0.1754187961896185
7148_13_1,0.17953678765603262
7155_13_1,0.20822520980903775
7159_13_1,0.1417001060030182
7165_13_1,0.20101739360214838
7171_13_1,0.14742687476096644
7175_13_1,0.2158163773102416
7180_13_1,0.21236642677248918
7184_13_1,0.18619926618373747
7193_13_1,0.19373211574862012
7197_13_1,0.17481463358206928
7201_13_1,0.16793579576242879
7207_13_1,0.2315721872343733
7212_13_1,0.2236917201652629
7219_13_1,0.1230373595267201
7225_13_1,0.2866749076706603
7229_13_1,0.2311135980648486
7237_13_1,0.14156154089512785
7241_13_1,0.1497294603725103
7245_13_1,0.22276756826949196
7252_13_1,0.2758181242132242
7260_13_1,0.20550105714948216
7266_13_1,0.20975186951902328
7271_13_1,0.23326222537222774
7278_13_1,0.21238198566472052
7290_13_1,0.179624476763477
7296_13_1,0.2242170250394178
7305_13_1,0.11037759008411212
7309_13_1,0.17218400496961392
7315_13_1,0.19655401146758372
7320_13_1,0.1510178762912994
7323_13_1,0.21133003571858577
7328_13_1,0.1807839090763119
7333_13_1,0.16254673400201036
7339_13_1,0.17172089070316843
7343_13_1,0.14099627580933993
7349_13_1,0.13325257245086566
7355_13_1,0.17327343663428163
7361_13_1,0.2503974146563667
7370_13_1,0.24429958900249987
7376_13_1,0.2889466585490616
7380_13_1,0.2763534839010386
7384_13_1,0.3207894471492092
7394_13_1,0.3358395210557297
7400_13_1,0.3788814030146353
7408_13_1,0.4099927664366454
7420_13_1,0.3055085656144515
7423_13_1,0.26373279750254897
7428_13_1,0.1555150633617635
7433_13_1,0.21710197195427025
7439_13_1,0.17800464212952724
7444_13_1,0.15525274780840095
7450_13_1,0.12639730051298165
7456_13_1,0.16190403717390367
7460_13_1,0.16934229240082127
7465_13_1,0.17121464648731627
7469_13_1,0.21790329529115848
7477_13_1,0.22410655231478477
7486_13_1,0.18408752096660394
7491_13_1,0.13502794820230016
7494_13_1,0.13902536973984764
7500_13_1,0.17932182549174763
7511_13_1,0.1716225087231311
7517_13_1,0.2722238667221484
7523_13_1,0.17084334829581352
7527_13_1,0.1343902499381496
7536_13_1,0.12578238735120478
7545_13_1,0.18206223727632398
7550_13_1,0.13787668933765693
7557_13_1,0.16509640370213202
7562_13_1,0.11206100804958898
7567_13_1,0.11678893775175932
7571_13_1,0.1405808043518391
7574_13_1,0.10829934191488524
7578_13_1,0.1645887190210661
7588_13_1,0.14830870980759187
7592_13_1,0.15385209395120344
7596_13_1,0.13732944158805271
7600_13_1,0.1720126712299596
7608_13_1,0.1824288162257363
7614_13_1,0.2806204770652892
7622_13_1,0.17442080987524122
7630_13_1,0.13925304554985735
7637_13_1,0.12670350137347622
7644_13_1,0.2682686373660404
7648_13_1,0.16593535205089582
7653_13_1,0.20369348883212585
7658_13_1,0.22760756081727915
7666_13_1,0.14699737540313645
7671_13_1,0.1448530375608517
7675_13_1,0.20363913296269578
0_13_2,0.29742938989553935
10_13_2,0.26006107260493966
18_13_2,0.1436479581995556
21_13_2,0.14845285212878398
27_13_2,0.2015943634804813
31_13_2,0.2790473891505391
37_13_2,0.1858390302035386
42_13_2,0.15170016089047092
48_13_2,0.39955423528605755
54_13_2,0.23196026419561466
57_13_2,0.20408135756049128
61_13_2,0.1300400576805909
67_13_2,0.2934011650390358
73_13_2,0.12471498031178495
78_13_2,0.15879789209370168
81_13_2,0.17405272423158416
86_13_2,0.21314856627247694
93_13_2,0.13186575592289007
99_13_2,0.14644786232266221
108_13_2,0.1875978729239799
115_13_2,0.09793064817585818
119_13_2,0.13700411197382828
123_13_2,0.1982814321765511
126_13_2,0.24320062555542546
130_13_2,0.15906183952740965
135_13_2,0.09056033537591168
139_13_2,0.18842931248936554
142_13_2,0.1550933518346088
146_13_2,0.18846903473792748
152_13_2,0.22053190285896626
160_13_2,0.2980670523762457
165_13_2,0.16181861930234198
168_13_2,0.1534929429102793
175_13_2,0.19026142211849603
179_13_2,0.1816050724369776
183_13_2,0.16860289144426754
187_13_2,0.1978557213135052
192_13_2,0.10796961191165122
199_13_2,0.2078563046758275
203_13_2,0.23102186374629896
212_13_2,0.2405425138529254
217_13_2,0.16476030287116283
223_13_2,0.14417699798668612
228_13_2,0.1467779760699731
233_13_2,0.23719125688277656
236_13_2,0.2074347171015658
241_13_2,0.17746559762511732
247_13_2,0.22535909383872313
254_13_2,0.16234715023019167
259_13_2,0.16361970573320564
265_13_2,0.23133459469772985
270_13_2,0.22577432270115402
274_13_2,0.23041112175986667
278_13_2,0.14117185251311604
286_13_2,0.2155380190227627
293_13_2,0.1168032736331881
298_13_2,0.17129213920299488
302_13_2,0.1444444186294913
306_13_2,0.11477978336586087
315_13_2,0.29761930299171624
321_13_2,0.13256978422760457
325_13_2,0.19086191177886097
330_13_2,0.2728874324472313
341_13_2,0.23719214339828096
350_13_2,0.1937323755659759
357_13_2,0.10050295757265253
364_13_2,0.17392145755961155
373_13_2,0.11760294724209099
378_13_2,0.28207757255032795
383_13_2,0.2395521944740558
391_13_2,0.2067380197596006
400_13_2,0.09884316565041411
404_13_2,0.1539345215699545
409_13_2,0.24542075317428347
424_13_2,0.14160406946589862
429_13_2,0.15925589037868618
437_13_2,0.24506223958451262
442_13_2,0.10870258848134177
451_13_2,0.14929297690551627
457_13_2,0.09879186334052033
462_13_2,0.17265156786807573
466_13_2,0.11788810029721766
469_13_2,0.11409826805669356
474_13_2,0.18424209676346517
479_13_2,0.1575655956587863
482_13_2,0.2150213923723878
486_13_2,0.14131113996821662
489_13_2,0.14243134167934618
493_13_2,0.19427414607322901
496_13_2,0.1582296964450083
500_13_2,0.14965752875052052
508_13_2,0.1659694002319895
512_13_2,0.19745612472596594
520_13_2,0.15929086068739476
525_13_2,0.15919096886292947
529_13_2,0.20236672216862775
535_13_2,0.1969111534833067
543_13_2,0.21361912467500804
551_13_2,0.22025639064880723
554_13_2,0.1545945024613445
558_13_2,0.14344462041298253
563_13_2,0.10878780117353924
567_13_2,0.12432296579473578
569_13_2,0.11375745073530516
573_13_2,0.11671221742364951
576_13_2,0.11533713345279056
580_13_2,0.12902348721996837
583_13_2,0.1012160174905267
587_13_2,0.13017177263204605
591_13_2,0.32710371450063286
598_13_2,0.12322553641665838
602_13_2,0.14502127390080366
609_13_2,0.12860026467877664
613_13_2,0.13619356353564566
616_13_2,0.13722016677849802
620_13_2,0.2084609242237568
625_13_2,0.1462416099846571
629_13_2,0.1662288842129893
634_13_2,0.18565945391258273
638_13_2,0.14868527036331103
644_13_2,0.24519217013743408
648_13_2,0.29152647609396654
654_13_2,0.22255543308260087
660_13_2,0.1745099201785263
666_13_2,0.1104504998741061
672_13_2,0.17954686808136777
677_13_2,0.15159327400524647
681_13_2,0.13812744592297058
685_13_2,0.12475114333065751
689_13_2,0.23804467073681357
693_13_2,0.29433990782985214
698_13_2,0.2585422213876595
707_13_2,0.18792640934617727
712_13_2,0.19601638454073367
717_13_2,0.1258584990276405
721_13_2,0.17050111668782764
726_13_2,0.0777666164070162
730_13_2,0.17618818601142455
736_13_2,0.10863528081257565
740_13_2,0.16034642782764413
745_13_2,0.1352066107783417
749_13_2,0.180383977972817
758_13_2,0.12107026967034035
765_13_2,0.21303163784350979
